participant_alias,shots,support_seed,label,prompt_group,zero_decision,adapted_decision
P030,3,20260624,1,P3_vigil_plus_phrase,True,True
P030,3,20260624,1,P3_vigil_plus_phrase,True,True
P030,3,20260624,1,P3_vigil_plus_phrase,True,True
P030,3,20260624,1,P3_vigil_plus_phrase,True,True
P030,3,20260624,1,P3_vigil_plus_phrase,True,True
P030,3,20260624,1,P3_vigil_plus_phrase,True,True
P030,3,20260624,1,P3_vigil_plus_phrase,True,True
P030,3,20260624,1,P3_vigil_plus_phrase,True,True
P030,3,20260624,1,P3_vigil_plus_phrase,True,True
P030,3,20260624,0,P4_negative,False,False
P030,3,20260624,0,P4_negative,False,False
P030,3,20260624,0,P4_negative,False,False
P030,3,20260624,0,P4_negative,False,False
P030,3,20260624,0,P4_negative,False,False
P030,3,20260624,0,P4_negative,False,False
P030,3,20260624,0,P4_negative,False,False
P030,3,20260624,0,P4_negative,False,False
P030,3,20260624,0,P4_negative,False,False
P030,3,20260624,0,P4_negative,False,False
P030,3,20260624,0,P4_negative,False,False
P030,3,20260624,0,P4_negative,False,False
P030,3,20260624,0,P4_negative,False,False
P030,3,20260624,0,P4_negative,False,False
P030,3,20260624,0,P4_negative,False,False
P030,3,20260624,0,P4_negative,False,False
P030,3,20260624,0,P4_negative,False,False
P030,3,20260624,0,P4_negative,False,False
P030,3,20260624,0,P4_negative,False,False
P030,3,20260624,0,P4_negative,False,False
P030,3,20260624,0,P4_negative,False,False
P030,3,20260624,0,P4_negative,False,False
P030,3,20260624,0,P4_negative,False,False
P030,3,20260624,0,P4_negative,False,False
P030,3,20260624,0,P4_negative,False,False
P030,3,20260624,0,P4_negative,False,False
P030,3,20260624,0,P4_negative,False,False
P030,3,20260624,0,P4_negative,False,False
P030,3,20260624,0,P4_negative,False,False
P030,3,20260624,0,P4_negative,False,False
P030,3,20260624,0,P4_negative,False,False
P030,3,20260624,0,P4_negative,False,False
P030,3,20260624,0,P4_negative,False,False
P030,3,20260624,0,P4_negative,False,False
P030,3,20260624,0,P4_negative,False,False
P030,3,20260624,0,P4_negative,False,False
P030,3,20260624,0,P4_negative,False,False
P030,3,20260624,0,P4_negative,False,False
P030,3,20260624,0,P4_negative,False,False
P030,3,20260624,0,P4_negative,False,False
P018,5,20260624,1,P1_vigil_only,True,True
P018,5,20260624,1,P1_vigil_only,True,True
P018,5,20260624,1,P2_phrase_plus_vigil,False,False
P018,5,20260624,1,P2_phrase_plus_vigil,False,False
P018,5,20260624,1,P2_phrase_plus_vigil,False,False
P018,5,20260624,1,P2_phrase_plus_vigil,True,True
P018,5,20260624,1,P2_phrase_plus_vigil,False,False
P018,5,20260624,1,P2_phrase_plus_vigil,True,True
P018,5,20260624,1,P2_phrase_plus_vigil,False,False
P018,5,20260624,1,P2_phrase_plus_vigil,True,True
P022,5,20260624,1,P1_vigil_only,True,True
P022,5,20260624,1,P2_phrase_plus_vigil,True,True
P022,5,20260624,1,P2_phrase_plus_vigil,True,True
P022,5,20260624,1,P2_phrase_plus_vigil,True,True
P022,5,20260624,1,P2_phrase_plus_vigil,True,True
P022,5,20260624,1,P2_phrase_plus_vigil,True,True
P022,5,20260624,1,P2_phrase_plus_vigil,True,True
P022,5,20260624,1,P2_phrase_plus_vigil,True,True
P022,5,20260624,1,P2_phrase_plus_vigil,True,True
P022,5,20260624,1,P2_phrase_plus_vigil,True,True
P022,5,20260624,1,P3_vigil_plus_phrase,True,True
P022,5,20260624,1,P3_vigil_plus_phrase,True,True
P022,5,20260624,1,P3_vigil_plus_phrase,True,True
P022,5,20260624,1,P3_vigil_plus_phrase,True,True
P022,5,20260624,1,P3_vigil_plus_phrase,True,True
P022,5,20260624,1,P3_vigil_plus_phrase,False,False
P022,5,20260624,1,P3_vigil_plus_phrase,False,False
P022,5,20260624,0,P4_negative,False,False
P022,5,20260624,0,P4_negative,False,False
P022,5,20260624,0,P4_negative,False,False
P022,5,20260624,0,P4_negative,False,False
P022,5,20260624,0,P4_negative,False,False
P022,5,20260624,0,P4_negative,False,False
P022,5,20260624,0,P4_negative,False,False
P022,5,20260624,0,P4_negative,False,False
P022,5,20260624,0,P4_negative,False,False
P022,5,20260624,0,P4_negative,False,False
P022,5,20260624,0,P4_negative,False,False
P022,5,20260624,0,P4_negative,False,False
P022,5,20260624,0,P4_negative,False,False
P022,5,20260624,0,P4_negative,False,False
P022,5,20260624,0,P4_negative,False,False
P023,5,20260624,1,P1_vigil_only,True,True
P023,5,20260624,1,P2_phrase_plus_vigil,True,True
P023,5,20260624,1,P2_phrase_plus_vigil,True,True
P023,5,20260624,1,P2_phrase_plus_vigil,True,True
P023,5,20260624,1,P3_vigil_plus_phrase,True,True
P023,5,20260624,1,P3_vigil_plus_phrase,True,True
P023,5,20260624,1,P3_vigil_plus_phrase,True,True
P023,5,20260624,0,P4_negative,False,False
P023,5,20260624,0,P4_negative,False,False
P023,5,20260624,0,P4_negative,False,False
P023,5,20260624,0,P4_negative,False,False
P023,5,20260624,0,P4_negative,False,False
P023,5,20260624,0,P4_negative,False,False
P023,5,20260624,0,P4_negative,False,False
P023,5,20260624,0,P4_negative,False,False
P023,5,20260624,0,P4_negative,False,False
P023,5,20260624,0,P4_negative,False,False
P023,5,20260624,0,P4_negative,False,False
P023,5,20260624,0,P4_negative,False,False
P023,5,20260624,0,P4_negative,False,False
P023,5,20260624,0,P4_negative,False,False
P023,5,20260624,0,P4_negative,False,False
P025,5,20260624,1,P1_vigil_only,True,True
P025,5,20260624,1,P2_phrase_plus_vigil,True,True
P025,5,20260624,1,P2_phrase_plus_vigil,True,True
P025,5,20260624,1,P2_phrase_plus_vigil,True,True
P025,5,20260624,1,P2_phrase_plus_vigil,True,True
P025,5,20260624,1,P2_phrase_plus_vigil,True,True
P025,5,20260624,1,P3_vigil_plus_phrase,True,True
P025,5,20260624,1,P3_vigil_plus_phrase,True,True
P025,5,20260624,1,P3_vigil_plus_phrase,True,True
P025,5,20260624,1,P3_vigil_plus_phrase,True,True
P025,5,20260624,1,P3_vigil_plus_phrase,True,True
P025,5,20260624,0,P4_negative,False,False
P025,5,20260624,0,P4_negative,False,False
P025,5,20260624,0,P4_negative,False,False
P025,5,20260624,0,P4_negative,False,False
P025,5,20260624,0,P4_negative,False,False
P025,5,20260624,0,P4_negative,False,False
P025,5,20260624,0,P4_negative,False,False
P025,5,20260624,0,P4_negative,False,False
P025,5,20260624,0,P4_negative,False,False
P025,5,20260624,0,P4_negative,False,False
P025,5,20260624,0,P4_negative,False,False
P025,5,20260624,0,P4_negative,False,False
P025,5,20260624,0,P4_negative,False,False
P025,5,20260624,0,P4_negative,False,False
P025,5,20260624,0,P4_negative,False,False
P030,5,20260624,1,P1_vigil_only,True,True
P030,5,20260624,1,P1_vigil_only,True,True
P030,5,20260624,1,P1_vigil_only,True,True
P030,5,20260624,1,P1_vigil_only,True,True
P030,5,20260624,1,P1_vigil_only,True,True
P030,5,20260624,1,P2_phrase_plus_vigil,True,True
P030,5,20260624,1,P2_phrase_plus_vigil,True,True
P030,5,20260624,1,P2_phrase_plus_vigil,True,True
P030,5,20260624,1,P2_phrase_plus_vigil,True,True
P030,5,20260624,1,P2_phrase_plus_vigil,True,True
P030,5,20260624,1,P2_phrase_plus_vigil,True,True
P030,5,20260624,1,P2_phrase_plus_vigil,True,True
P030,5,20260624,1,P2_phrase_plus_vigil,True,True
P030,5,20260624,1,P2_phrase_plus_vigil,True,True
P030,5,20260624,1,P2_phrase_plus_vigil,True,True
P030,5,20260624,1,P2_phrase_plus_vigil,True,True
P030,5,20260624,1,P2_phrase_plus_vigil,True,True
P030,5,20260624,1,P2_phrase_plus_vigil,True,True
P030,5,20260624,1,P2_phrase_plus_vigil,True,True
P030,5,20260624,1,P2_phrase_plus_vigil,True,True
P030,5,20260624,1,P2_phrase_plus_vigil,True,True
P030,5,20260624,1,P2_phrase_plus_vigil,True,True
P030,5,20260624,1,P2_phrase_plus_vigil,True,True
P030,5,20260624,1,P2_phrase_plus_vigil,True,True
P030,5,20260624,1,P2_phrase_plus_vigil,True,True
P030,5,20260624,1,P2_phrase_plus_vigil,True,True
P030,5,20260624,1,P2_phrase_plus_vigil,True,True
P030,5,20260624,1,P2_phrase_plus_vigil,True,True
P030,5,20260624,1,P2_phrase_plus_vigil,True,True
P030,5,20260624,1,P2_phrase_plus_vigil,True,True
P030,5,20260624,1,P2_phrase_plus_vigil,True,True
P030,5,20260624,1,P3_vigil_plus_phrase,True,True
P030,5,20260624,1,P3_vigil_plus_phrase,True,True
P030,5,20260624,1,P3_vigil_plus_phrase,True,True
P030,5,20260624,1,P3_vigil_plus_phrase,True,True
P030,5,20260624,1,P3_vigil_plus_phrase,True,True
P030,5,20260624,1,P3_vigil_plus_phrase,True,True
P030,5,20260624,1,P3_vigil_plus_phrase,True,True
P030,5,20260624,1,P3_vigil_plus_phrase,True,True
P030,5,20260624,1,P3_vigil_plus_phrase,True,True
P030,5,20260624,1,P3_vigil_plus_phrase,True,True
P030,5,20260624,1,P3_vigil_plus_phrase,True,True
P030,5,20260624,1,P3_vigil_plus_phrase,True,True
P030,5,20260624,1,P3_vigil_plus_phrase,True,True
P030,5,20260624,1,P3_vigil_plus_phrase,True,True
P030,5,20260624,1,P3_vigil_plus_phrase,True,True
P030,5,20260624,1,P3_vigil_plus_phrase,True,True
P030,5,20260624,1,P3_vigil_plus_phrase,True,True
P030,5,20260624,1,P3_vigil_plus_phrase,True,True
P030,5,20260624,1,P3_vigil_plus_phrase,True,True
P030,5,20260624,0,P4_negative,False,False
P030,5,20260624,0,P4_negative,False,False
P030,5,20260624,0,P4_negative,False,False
P030,5,20260624,0,P4_negative,False,False
P030,5,20260624,0,P4_negative,False,False
P030,5,20260624,0,P4_negative,False,False
P030,5,20260624,0,P4_negative,False,False
P030,5,20260624,0,P4_negative,False,False
P030,5,20260624,0,P4_negative,False,False
P030,5,20260624,0,P4_negative,False,False
P030,5,20260624,0,P4_negative,False,False
P030,5,20260624,0,P4_negative,False,False
P030,5,20260624,0,P4_negative,False,False
P030,5,20260624,0,P4_negative,False,False
P030,5,20260624,0,P4_negative,False,False
P030,5,20260624,0,P4_negative,False,False
P030,5,20260624,0,P4_negative,False,False
P030,5,20260624,0,P4_negative,False,False
P030,5,20260624,0,P4_negative,False,False
P030,5,20260624,0,P4_negative,False,False
P030,5,20260624,0,P4_negative,False,False
P030,5,20260624,0,P4_negative,False,False
P030,5,20260624,0,P4_negative,False,False
P030,5,20260624,0,P4_negative,False,False
P030,5,20260624,0,P4_negative,False,False
P030,5,20260624,0,P4_negative,False,False
P030,5,20260624,0,P4_negative,False,False
P030,5,20260624,0,P4_negative,False,False
P030,5,20260624,0,P4_negative,False,False
P030,5,20260624,0,P4_negative,False,False
P030,5,20260624,0,P4_negative,False,False
P030,5,20260624,0,P4_negative,False,False
P030,5,20260624,0,P4_negative,False,False
P030,5,20260624,0,P4_negative,False,False
P030,5,20260624,0,P4_negative,False,False
P030,5,20260624,0,P4_negative,False,False
P030,5,20260624,0,P4_negative,False,False
P030,5,20260624,0,P4_negative,False,False
P030,5,20260624,0,P4_negative,False,False
P030,5,20260624,0,P4_negative,False,False
P004,3,20260620,1,P1_vigil_only,True,True
P004,3,20260620,1,P1_vigil_only,True,True
P004,3,20260620,1,P2_phrase_plus_vigil,True,True
P004,3,20260620,1,P2_phrase_plus_vigil,True,True
P004,3,20260620,1,P2_phrase_plus_vigil,True,True
P004,3,20260620,1,P2_phrase_plus_vigil,True,True
P004,3,20260620,1,P2_phrase_plus_vigil,True,True
P004,3,20260620,1,P2_phrase_plus_vigil,True,True
P004,3,20260620,1,P3_vigil_plus_phrase,True,True
P004,3,20260620,1,P3_vigil_plus_phrase,True,True
P004,3,20260620,0,P4_negative,False,False
P004,3,20260620,0,P4_negative,False,False
P004,3,20260620,0,P4_negative,False,False
P005,3,20260620,1,P1_vigil_only,True,True
P005,3,20260620,1,P1_vigil_only,True,True
P005,3,20260620,1,P1_vigil_only,True,True
P005,3,20260620,1,P1_vigil_only,True,True
P005,3,20260620,1,P1_vigil_only,True,True
P005,3,20260620,1,P2_phrase_plus_vigil,True,True
P005,3,20260620,1,P2_phrase_plus_vigil,True,True
P005,3,20260620,1,P2_phrase_plus_vigil,True,True
P005,3,20260620,1,P2_phrase_plus_vigil,True,True
P005,3,20260620,1,P2_phrase_plus_vigil,True,True
P005,3,20260620,1,P2_phrase_plus_vigil,True,True
P005,3,20260620,1,P2_phrase_plus_vigil,True,True
P005,3,20260620,1,P2_phrase_plus_vigil,True,True
P005,3,20260620,1,P2_phrase_plus_vigil,True,True
P005,3,20260620,1,P2_phrase_plus_vigil,True,True
P005,3,20260620,1,P2_phrase_plus_vigil,True,True
P016,3,20260620,1,P1_vigil_only,True,True
P016,3,20260620,1,P1_vigil_only,True,True
P016,3,20260620,1,P1_vigil_only,True,True
P016,3,20260620,1,P1_vigil_only,False,False
P016,3,20260620,1,P1_vigil_only,True,True
P016,3,20260620,1,P2_phrase_plus_vigil,True,True
P016,3,20260620,1,P2_phrase_plus_vigil,True,True
P016,3,20260620,1,P2_phrase_plus_vigil,True,True
P016,3,20260620,1,P2_phrase_plus_vigil,True,True
P016,3,20260620,1,P2_phrase_plus_vigil,True,True
P016,3,20260620,1,P2_phrase_plus_vigil,True,True
P016,3,20260620,1,P2_phrase_plus_vigil,True,True
P016,3,20260620,1,P2_phrase_plus_vigil,True,True
P016,3,20260620,1,P2_phrase_plus_vigil,True,True
P016,3,20260620,1,P2_phrase_plus_vigil,True,True
P016,3,20260620,1,P2_phrase_plus_vigil,True,True
P016,3,20260620,1,P2_phrase_plus_vigil,True,True
P016,3,20260620,1,P2_phrase_plus_vigil,True,True
P016,3,20260620,1,P2_phrase_plus_vigil,True,True
P016,3,20260620,1,P2_phrase_plus_vigil,True,True
P016,3,20260620,1,P2_phrase_plus_vigil,True,True
P016,3,20260620,1,P2_phrase_plus_vigil,True,True
P016,3,20260620,1,P3_vigil_plus_phrase,True,True
P016,3,20260620,1,P3_vigil_plus_phrase,True,True
P016,3,20260620,1,P3_vigil_plus_phrase,True,True
P016,3,20260620,1,P3_vigil_plus_phrase,True,True
P016,3,20260620,1,P3_vigil_plus_phrase,True,True
P016,3,20260620,1,P3_vigil_plus_phrase,True,True
P016,3,20260620,1,P3_vigil_plus_phrase,True,True
P016,3,20260620,1,P3_vigil_plus_phrase,True,True
P016,3,20260620,1,P3_vigil_plus_phrase,True,True
P016,3,20260620,1,P3_vigil_plus_phrase,True,True
P016,3,20260620,0,P4_negative,False,False
P016,3,20260620,0,P4_negative,False,False
P016,3,20260620,0,P4_negative,False,False
P016,3,20260620,0,P4_negative,False,False
P016,3,20260620,0,P4_negative,False,False
P016,3,20260620,0,P4_negative,False,False
P016,3,20260620,0,P4_negative,False,False
P016,3,20260620,0,P4_negative,False,False
P016,3,20260620,0,P4_negative,False,False
P016,3,20260620,0,P4_negative,False,False
P016,3,20260620,0,P4_negative,False,False
P016,3,20260620,0,P4_negative,False,False
P016,3,20260620,0,P4_negative,False,False
P016,3,20260620,0,P4_negative,False,False
P016,3,20260620,0,P4_negative,False,False
P016,3,20260620,0,P4_negative,False,False
P016,3,20260620,0,P4_negative,False,False
P016,3,20260620,0,P4_negative,False,False
P016,3,20260620,0,P4_negative,False,False
P016,3,20260620,0,P4_negative,False,False
P016,3,20260620,0,P4_negative,False,False
P016,3,20260620,0,P4_negative,False,False
P016,3,20260620,0,P4_negative,False,False
P016,3,20260620,0,P4_negative,False,False
P016,3,20260620,0,P4_negative,False,False
P016,3,20260620,0,P4_negative,False,False
P016,3,20260620,0,P4_negative,False,False
P016,3,20260620,0,P4_negative,False,False
P016,3,20260620,0,P4_negative,False,False
P016,3,20260620,0,P4_negative,False,False
P016,3,20260620,0,P4_negative,False,False
P016,3,20260620,0,P4_negative,False,False
P016,3,20260620,0,P4_negative,False,False
P016,3,20260620,0,P4_negative,False,False
P016,3,20260620,0,P4_negative,False,False
P016,3,20260620,0,P4_negative,False,False
P016,3,20260620,0,P4_negative,False,False
P016,3,20260620,0,P4_negative,False,False
P016,3,20260620,0,P4_negative,False,False
P016,3,20260620,0,P4_negative,False,False
P016,3,20260620,0,P4_negative,False,False
P016,3,20260620,0,P4_negative,False,False
P016,3,20260620,0,P4_negative,False,False
P016,3,20260620,0,P4_negative,False,False
P016,3,20260620,0,P4_negative,False,False
P017,3,20260620,1,P1_vigil_only,True,True
P017,3,20260620,1,P1_vigil_only,True,True
P017,3,20260620,1,P1_vigil_only,True,True
P017,3,20260620,1,P2_phrase_plus_vigil,True,True
P017,3,20260620,1,P2_phrase_plus_vigil,True,True
P017,3,20260620,1,P2_phrase_plus_vigil,False,False
P017,3,20260620,1,P2_phrase_plus_vigil,True,True
P017,3,20260620,1,P2_phrase_plus_vigil,True,True
P017,3,20260620,1,P2_phrase_plus_vigil,True,True
P017,3,20260620,1,P3_vigil_plus_phrase,True,True
P017,3,20260620,1,P3_vigil_plus_phrase,True,True
P017,3,20260620,1,P3_vigil_plus_phrase,True,True
P017,3,20260620,1,P3_vigil_plus_phrase,True,True
P017,3,20260620,0,P4_negative,False,False
P017,3,20260620,0,P4_negative,False,False
P017,3,20260620,0,P4_negative,False,False
P017,3,20260620,0,P4_negative,False,False
P017,3,20260620,0,P4_negative,False,False
P017,3,20260620,0,P4_negative,False,False
P017,3,20260620,0,P4_negative,False,False
P017,3,20260620,0,P4_negative,False,False
P017,3,20260620,0,P4_negative,False,False
P017,3,20260620,0,P4_negative,False,False
P017,3,20260620,0,P4_negative,False,False
P017,3,20260620,0,P4_negative,False,False
P017,3,20260620,0,P4_negative,False,False
P017,3,20260620,0,P4_negative,False,False
P017,3,20260620,0,P4_negative,False,False
P017,3,20260620,0,P4_negative,False,False
P017,3,20260620,0,P4_negative,False,False
P017,3,20260620,0,P4_negative,False,False
P017,3,20260620,0,P4_negative,False,False
P017,3,20260620,0,P4_negative,False,False
P017,3,20260620,1,P2_phrase_plus_vigil,True,True
P017,3,20260620,1,P2_phrase_plus_vigil,True,True
P017,3,20260620,1,P2_phrase_plus_vigil,True,True
P017,3,20260620,1,P2_phrase_plus_vigil,True,True
P017,3,20260620,1,P2_phrase_plus_vigil,True,True
P017,3,20260620,1,P3_vigil_plus_phrase,True,True
P017,3,20260620,1,P3_vigil_plus_phrase,True,True
P017,3,20260620,0,P4_negative,False,False
P017,3,20260620,0,P4_negative,False,False
P017,3,20260620,0,P4_negative,False,False
P017,3,20260620,0,P4_negative,False,False
P017,3,20260620,0,P4_negative,False,False
P017,3,20260620,0,P4_negative,False,False
P017,3,20260620,0,P4_negative,False,False
P017,3,20260620,0,P4_negative,False,False
P017,3,20260620,0,P4_negative,False,False
P017,3,20260620,0,P4_negative,False,False
P024,3,20260620,1,P1_vigil_only,True,True
P024,3,20260620,1,P2_phrase_plus_vigil,True,True
P024,3,20260620,1,P2_phrase_plus_vigil,True,True
P024,3,20260620,1,P2_phrase_plus_vigil,True,True
P024,3,20260620,1,P3_vigil_plus_phrase,True,True
P024,3,20260620,0,P4_negative,False,False
P024,3,20260620,0,P4_negative,False,False
P024,3,20260620,0,P4_negative,False,False
P024,3,20260620,0,P4_negative,False,False
P024,3,20260620,0,P4_negative,False,False
P024,3,20260620,0,P4_negative,False,False
P024,3,20260620,0,P4_negative,False,False
P024,3,20260620,0,P4_negative,False,False
P024,3,20260620,0,P4_negative,False,False
P024,3,20260620,0,P4_negative,False,False
P024,3,20260620,0,P4_negative,False,False
P024,3,20260620,0,P4_negative,False,False
P024,3,20260620,0,P4_negative,False,False
P024,3,20260620,1,P2_phrase_plus_vigil,True,True
P024,3,20260620,1,P1_vigil_only,True,True
P024,3,20260620,1,P1_vigil_only,True,True
P024,3,20260620,1,P2_phrase_plus_vigil,True,True
P024,3,20260620,1,P3_vigil_plus_phrase,True,True
P024,3,20260620,0,P4_negative,False,False
P024,3,20260620,0,P4_negative,False,False
P024,3,20260620,0,P4_negative,False,False
P024,3,20260620,0,P4_negative,False,False
P004,5,20260620,1,P1_vigil_only,True,True
P004,5,20260620,1,P1_vigil_only,True,True
P004,5,20260620,1,P2_phrase_plus_vigil,True,True
P004,5,20260620,1,P2_phrase_plus_vigil,True,True
P004,5,20260620,1,P2_phrase_plus_vigil,True,True
P004,5,20260620,1,P2_phrase_plus_vigil,True,True
P004,5,20260620,1,P3_vigil_plus_phrase,True,True
P004,5,20260620,1,P3_vigil_plus_phrase,True,True
P004,5,20260620,0,P4_negative,False,False
P004,5,20260620,0,P4_negative,False,False
P004,5,20260620,0,P4_negative,False,False
P005,5,20260620,1,P1_vigil_only,True,True
P005,5,20260620,1,P1_vigil_only,True,True
P005,5,20260620,1,P1_vigil_only,True,True
P005,5,20260620,1,P1_vigil_only,True,True
P005,5,20260620,1,P1_vigil_only,True,True
P005,5,20260620,1,P2_phrase_plus_vigil,True,True
P005,5,20260620,1,P2_phrase_plus_vigil,True,True
P005,5,20260620,1,P2_phrase_plus_vigil,True,True
P005,5,20260620,1,P2_phrase_plus_vigil,True,True
P005,5,20260620,1,P2_phrase_plus_vigil,True,True
P005,5,20260620,1,P2_phrase_plus_vigil,True,True
P005,5,20260620,1,P2_phrase_plus_vigil,True,True
P005,5,20260620,1,P2_phrase_plus_vigil,True,True
P005,5,20260620,1,P2_phrase_plus_vigil,True,True
P016,5,20260620,1,P1_vigil_only,True,True
P016,5,20260620,1,P1_vigil_only,True,True
P016,5,20260620,1,P1_vigil_only,True,True
P016,5,20260620,1,P1_vigil_only,False,False
P016,5,20260620,1,P1_vigil_only,True,True
P016,5,20260620,1,P2_phrase_plus_vigil,True,True
P016,5,20260620,1,P2_phrase_plus_vigil,True,True
P016,5,20260620,1,P2_phrase_plus_vigil,True,True
P016,5,20260620,1,P2_phrase_plus_vigil,True,True
P016,5,20260620,1,P2_phrase_plus_vigil,True,True
P016,5,20260620,1,P2_phrase_plus_vigil,True,True
P016,5,20260620,1,P2_phrase_plus_vigil,True,True
P016,5,20260620,1,P2_phrase_plus_vigil,True,True
P016,5,20260620,1,P2_phrase_plus_vigil,True,True
P016,5,20260620,1,P2_phrase_plus_vigil,True,True
P016,5,20260620,1,P2_phrase_plus_vigil,True,True
P016,5,20260620,1,P2_phrase_plus_vigil,True,True
P016,5,20260620,1,P2_phrase_plus_vigil,True,True
P016,5,20260620,1,P2_phrase_plus_vigil,True,True
P016,5,20260620,1,P2_phrase_plus_vigil,True,True
P016,5,20260620,1,P2_phrase_plus_vigil,True,True
P016,5,20260620,1,P3_vigil_plus_phrase,True,True
P016,5,20260620,1,P3_vigil_plus_phrase,True,True
P016,5,20260620,1,P3_vigil_plus_phrase,True,True
P016,5,20260620,1,P3_vigil_plus_phrase,True,True
P016,5,20260620,1,P3_vigil_plus_phrase,True,True
P016,5,20260620,1,P3_vigil_plus_phrase,True,True
P016,5,20260620,1,P3_vigil_plus_phrase,True,True
P016,5,20260620,1,P3_vigil_plus_phrase,True,True
P016,5,20260620,1,P3_vigil_plus_phrase,True,True
P016,5,20260620,0,P4_negative,False,False
P016,5,20260620,0,P4_negative,False,False
P016,5,20260620,0,P4_negative,False,False
P016,5,20260620,0,P4_negative,False,False
P016,5,20260620,0,P4_negative,False,False
P016,5,20260620,0,P4_negative,False,False
P016,5,20260620,0,P4_negative,False,False
P016,5,20260620,0,P4_negative,False,False
P016,5,20260620,0,P4_negative,False,False
P016,5,20260620,0,P4_negative,False,False
P016,5,20260620,0,P4_negative,False,False
P016,5,20260620,0,P4_negative,False,False
P016,5,20260620,0,P4_negative,False,False
P016,5,20260620,0,P4_negative,False,False
P016,5,20260620,0,P4_negative,False,False
P016,5,20260620,0,P4_negative,False,False
P016,5,20260620,0,P4_negative,False,False
P016,5,20260620,0,P4_negative,False,False
P016,5,20260620,0,P4_negative,False,False
P016,5,20260620,0,P4_negative,False,False
P016,5,20260620,0,P4_negative,False,False
P016,5,20260620,0,P4_negative,False,False
P016,5,20260620,0,P4_negative,False,False
P016,5,20260620,0,P4_negative,False,False
P016,5,20260620,0,P4_negative,False,False
P016,5,20260620,0,P4_negative,False,False
P016,5,20260620,0,P4_negative,False,False
P016,5,20260620,0,P4_negative,False,False
P016,5,20260620,0,P4_negative,False,False
P016,5,20260620,0,P4_negative,False,False
P016,5,20260620,0,P4_negative,False,False
P016,5,20260620,0,P4_negative,False,False
P016,5,20260620,0,P4_negative,False,False
P016,5,20260620,0,P4_negative,False,False
P016,5,20260620,0,P4_negative,False,False
P016,5,20260620,0,P4_negative,False,False
P016,5,20260620,0,P4_negative,False,False
P016,5,20260620,0,P4_negative,False,False
P016,5,20260620,0,P4_negative,False,False
P016,5,20260620,0,P4_negative,False,False
P016,5,20260620,0,P4_negative,False,False
P016,5,20260620,0,P4_negative,False,False
P016,5,20260620,0,P4_negative,False,False
P016,5,20260620,0,P4_negative,False,False
P016,5,20260620,0,P4_negative,False,False
P017,5,20260620,1,P1_vigil_only,True,True
P017,5,20260620,1,P1_vigil_only,True,True
P017,5,20260620,1,P1_vigil_only,True,True
P017,5,20260620,1,P2_phrase_plus_vigil,True,True
P017,5,20260620,1,P2_phrase_plus_vigil,True,True
P017,5,20260620,1,P2_phrase_plus_vigil,True,True
P017,5,20260620,1,P2_phrase_plus_vigil,True,True
P017,5,20260620,1,P2_phrase_plus_vigil,True,True
P017,5,20260620,1,P3_vigil_plus_phrase,True,True
P017,5,20260620,1,P3_vigil_plus_phrase,True,True
P017,5,20260620,1,P3_vigil_plus_phrase,True,True
P017,5,20260620,1,P3_vigil_plus_phrase,True,True
P017,5,20260620,0,P4_negative,False,False
P017,5,20260620,0,P4_negative,False,False
P017,5,20260620,0,P4_negative,False,False
P017,5,20260620,0,P4_negative,False,False
P017,5,20260620,0,P4_negative,False,False
P017,5,20260620,0,P4_negative,False,False
P017,5,20260620,0,P4_negative,False,False
P017,5,20260620,0,P4_negative,False,False
P017,5,20260620,0,P4_negative,False,False
P017,5,20260620,0,P4_negative,False,False
P017,5,20260620,0,P4_negative,False,False
P017,5,20260620,0,P4_negative,False,False
P017,5,20260620,0,P4_negative,False,False
P017,5,20260620,0,P4_negative,False,False
P017,5,20260620,0,P4_negative,False,False
P017,5,20260620,0,P4_negative,False,False
P017,5,20260620,0,P4_negative,False,False
P017,5,20260620,0,P4_negative,False,False
P017,5,20260620,0,P4_negative,False,False
P017,5,20260620,0,P4_negative,False,False
P017,5,20260620,1,P2_phrase_plus_vigil,True,True
P017,5,20260620,1,P2_phrase_plus_vigil,True,True
P017,5,20260620,1,P2_phrase_plus_vigil,True,True
P017,5,20260620,1,P2_phrase_plus_vigil,True,True
P017,5,20260620,1,P3_vigil_plus_phrase,True,True
P017,5,20260620,1,P3_vigil_plus_phrase,True,True
P017,5,20260620,0,P4_negative,False,False
P017,5,20260620,0,P4_negative,False,False
P017,5,20260620,0,P4_negative,False,False
P017,5,20260620,0,P4_negative,False,False
P017,5,20260620,0,P4_negative,False,False
P017,5,20260620,0,P4_negative,False,False
P017,5,20260620,0,P4_negative,False,False
P017,5,20260620,0,P4_negative,False,False
P017,5,20260620,0,P4_negative,False,False
P017,5,20260620,0,P4_negative,False,False
P024,5,20260620,1,P1_vigil_only,True,True
P024,5,20260620,1,P2_phrase_plus_vigil,True,True
P024,5,20260620,1,P2_phrase_plus_vigil,True,True
P024,5,20260620,1,P3_vigil_plus_phrase,True,True
P024,5,20260620,0,P4_negative,False,False
P024,5,20260620,0,P4_negative,False,False
P024,5,20260620,0,P4_negative,False,False
P024,5,20260620,0,P4_negative,False,False
P024,5,20260620,0,P4_negative,False,False
P024,5,20260620,0,P4_negative,False,False
P024,5,20260620,0,P4_negative,False,False
P024,5,20260620,0,P4_negative,False,False
P024,5,20260620,0,P4_negative,False,False
P024,5,20260620,0,P4_negative,False,False
