adapted_decision,adapted_score,base_decision,base_score,clip_hash,doctor_alias,label,prompt_group,recipe_method,seed,shot,stage1_candidate,stage1_clip_score,stage2_score,theta1,theta2,zero_decision
False,0.30846279859542847,False,0.30846279859542847,40246a8b1e97,D018,0,P4_negative,positive_bias,20260623,5,False,0.005680453032255173,0.30846279859542847,0.06285423785448074,0.6725867390632629,False
False,0.30456385016441345,False,0.30456385016441345,367576fce4b7,D018,0,P4_negative,positive_bias,20260623,5,False,0.004953104071319103,0.30456385016441345,0.06285423785448074,0.6725867390632629,False
False,0.30446428060531616,False,0.30446428060531616,3fb62f2b5404,D018,0,P4_negative,positive_bias,20260623,5,False,0.0029775865841656923,0.30446428060531616,0.06285423785448074,0.6725867390632629,False
False,0.3025003969669342,False,0.3025003969669342,d01feade48e4,D018,0,P4_negative,positive_bias,20260623,5,False,0.001548083033412695,0.3025003969669342,0.06285423785448074,0.6725867390632629,False
False,0.30266737937927246,False,0.30266737937927246,a6c69a4008b5,D018,0,P4_negative,positive_bias,20260623,5,False,0.0017268980154767632,0.30266737937927246,0.06285423785448074,0.6725867390632629,False
False,0.3028411865234375,False,0.3028411865234375,dbcf70a3ee85,D018,0,P4_negative,positive_bias,20260623,5,False,0.0015924187609925866,0.3028411865234375,0.06285423785448074,0.6725867390632629,False
False,0.30257755517959595,False,0.30257755517959595,03f626cdc1f1,D018,0,P4_negative,positive_bias,20260623,5,False,0.001460387953557074,0.30257755517959595,0.06285423785448074,0.6725867390632629,False
False,0.3041084408760071,False,0.3041084408760071,5f110561e92f,D018,0,P4_negative,positive_bias,20260623,5,False,0.0045290617272257805,0.3041084408760071,0.06285423785448074,0.6725867390632629,False
False,0.3029458224773407,False,0.3029458224773407,3afee65e0de0,D018,0,P4_negative,positive_bias,20260623,5,False,0.015594441443681717,0.3029458224773407,0.06285423785448074,0.6725867390632629,False
True,0.7032427191734314,True,0.7032427191734314,1347c348056e,D018,1,P1_vigil_only,positive_bias,20260624,5,True,0.10183575749397278,0.7032427191734314,0.06285423785448074,0.6725867390632629,True
True,0.7077735066413879,True,0.7077735066413879,9212cd54f29c,D018,1,P1_vigil_only,positive_bias,20260624,5,True,0.9396248459815979,0.7077735066413879,0.06285423785448074,0.6725867390632629,True
True,0.7058857679367065,True,0.7058857679367065,c61fb63cc1af,D018,1,P1_vigil_only,positive_bias,20260624,5,True,0.9170337915420532,0.7058857679367065,0.06285423785448074,0.6725867390632629,True
True,0.4416777193546295,False,0.4416777193546295,bf900cb8320b,D018,1,P1_vigil_only,positive_bias,20260624,5,True,0.2523428499698639,0.4416777193546295,0.06285423785448074,0.6725867390632629,False
True,0.6952986717224121,True,0.6952986717224121,eb060ff26c74,D018,1,P1_vigil_only,positive_bias,20260624,5,True,0.9535899758338928,0.6952986717224121,0.06285423785448074,0.6725867390632629,True
True,0.7080898284912109,True,0.7080898284912109,22793a019f0c,D018,1,P1_vigil_only,positive_bias,20260624,5,True,0.9895888566970825,0.7080898284912109,0.06285423785448074,0.6725867390632629,True
True,0.7034558653831482,True,0.7034558653831482,37b2b0ce3140,D018,1,P1_vigil_only,positive_bias,20260624,5,True,0.9939073920249939,0.7034558653831482,0.06285423785448074,0.6725867390632629,True
True,0.7078443765640259,True,0.7078443765640259,2a2b90833695,D018,1,P2_phrase_plus_vigil,positive_bias,20260624,5,True,0.7074094414710999,0.7078443765640259,0.06285423785448074,0.6725867390632629,True
True,0.711036741733551,True,0.711036741733551,e84d307496c9,D018,1,P2_phrase_plus_vigil,positive_bias,20260624,5,True,0.9952898025512695,0.711036741733551,0.06285423785448074,0.6725867390632629,True
True,0.6949294209480286,True,0.6949294209480286,02159d58450d,D018,1,P2_phrase_plus_vigil,positive_bias,20260624,5,True,0.9941102862358093,0.6949294209480286,0.06285423785448074,0.6725867390632629,True
True,0.7101024389266968,True,0.7101024389266968,6f898269a7c6,D018,1,P2_phrase_plus_vigil,positive_bias,20260624,5,True,0.9514637589454651,0.7101024389266968,0.06285423785448074,0.6725867390632629,True
True,0.7113947868347168,True,0.7113947868347168,6da37a297399,D018,1,P2_phrase_plus_vigil,positive_bias,20260624,5,True,0.9581945538520813,0.7113947868347168,0.06285423785448074,0.6725867390632629,True
True,0.7123048305511475,True,0.7123048305511475,dabb5b07dffe,D018,1,P2_phrase_plus_vigil,positive_bias,20260624,5,True,0.9832698106765747,0.7123048305511475,0.06285423785448074,0.6725867390632629,True
True,0.7115135192871094,True,0.7115135192871094,f11e2f79626f,D018,1,P2_phrase_plus_vigil,positive_bias,20260624,5,True,0.3166744112968445,0.7115135192871094,0.06285423785448074,0.6725867390632629,True
True,0.7120643258094788,True,0.7120643258094788,c1f975eb8994,D018,1,P2_phrase_plus_vigil,positive_bias,20260624,5,True,0.9975425004959106,0.7120643258094788,0.06285423785448074,0.6725867390632629,True
True,0.7036778926849365,True,0.7036778926849365,941dcf281d06,D018,1,P2_phrase_plus_vigil,positive_bias,20260624,5,True,0.7802274823188782,0.7036778926849365,0.06285423785448074,0.6725867390632629,True
True,0.7082105875015259,True,0.7082105875015259,21eeb0544260,D018,1,P2_phrase_plus_vigil,positive_bias,20260624,5,True,0.4363429546356201,0.7082105875015259,0.06285423785448074,0.6725867390632629,True
True,0.7090616226196289,True,0.7090616226196289,a2a0d6f40452,D018,1,P2_phrase_plus_vigil,positive_bias,20260624,5,True,0.10721125453710556,0.7090616226196289,0.06285423785448074,0.6725867390632629,True
True,0.7120411396026611,True,0.7120411396026611,20f86e9742b6,D018,1,P2_phrase_plus_vigil,positive_bias,20260624,5,True,0.9981938004493713,0.7120411396026611,0.06285423785448074,0.6725867390632629,True
True,0.7090917825698853,True,0.7090917825698853,6d7c9ff16e27,D018,1,P2_phrase_plus_vigil,positive_bias,20260624,5,True,0.9982890486717224,0.7090917825698853,0.06285423785448074,0.6725867390632629,True
True,0.7090638279914856,True,0.7090638279914856,4161fbabcd40,D018,1,P2_phrase_plus_vigil,positive_bias,20260624,5,True,0.9971057772636414,0.7090638279914856,0.06285423785448074,0.6725867390632629,True
True,0.711776852607727,True,0.711776852607727,491b9ea53863,D018,1,P2_phrase_plus_vigil,positive_bias,20260624,5,True,0.998444139957428,0.711776852607727,0.06285423785448074,0.6725867390632629,True
True,0.7084494233131409,True,0.7084494233131409,704245ca5394,D018,1,P2_phrase_plus_vigil,positive_bias,20260624,5,True,0.9983195662498474,0.7084494233131409,0.06285423785448074,0.6725867390632629,True
True,0.7096954584121704,True,0.7096954584121704,47d90ec5ca2b,D018,1,P2_phrase_plus_vigil,positive_bias,20260624,5,True,0.990574061870575,0.7096954584121704,0.06285423785448074,0.6725867390632629,True
True,0.7073652744293213,True,0.7073652744293213,fe9c93ecb1f0,D018,1,P3_vigil_plus_phrase,positive_bias,20260624,5,True,0.9955665469169617,0.7073652744293213,0.06285423785448074,0.6725867390632629,True
True,0.7096086144447327,True,0.7096086144447327,3b6f7e08f402,D018,1,P3_vigil_plus_phrase,positive_bias,20260624,5,True,0.9963118433952332,0.7096086144447327,0.06285423785448074,0.6725867390632629,True
True,0.7075957655906677,True,0.7075957655906677,94cbd6fc380a,D018,1,P3_vigil_plus_phrase,positive_bias,20260624,5,True,0.9904420971870422,0.7075957655906677,0.06285423785448074,0.6725867390632629,True
True,0.7075009346008301,True,0.7075009346008301,cbd003562104,D018,1,P3_vigil_plus_phrase,positive_bias,20260624,5,True,0.9728983640670776,0.7075009346008301,0.06285423785448074,0.6725867390632629,True
True,0.7082363367080688,True,0.7082363367080688,e0e03999c021,D018,1,P3_vigil_plus_phrase,positive_bias,20260624,5,True,0.9839056134223938,0.7082363367080688,0.06285423785448074,0.6725867390632629,True
True,0.7090752720832825,True,0.7090752720832825,e3e7e5400dbc,D018,1,P3_vigil_plus_phrase,positive_bias,20260624,5,True,0.9918935894966125,0.7090752720832825,0.06285423785448074,0.6725867390632629,True
True,0.7037366032600403,True,0.7037366032600403,08099a1471bb,D018,1,P3_vigil_plus_phrase,positive_bias,20260624,5,True,0.9914990067481995,0.7037366032600403,0.06285423785448074,0.6725867390632629,True
False,0.30394360423088074,False,0.30394360423088074,c16906747b4e,D018,0,P4_negative,positive_bias,20260624,5,False,0.002654117066413164,0.30394360423088074,0.06285423785448074,0.6725867390632629,False
False,0.30322229862213135,False,0.30322229862213135,4b5db48a360f,D018,0,P4_negative,positive_bias,20260624,5,False,0.0021205542143434286,0.30322229862213135,0.06285423785448074,0.6725867390632629,False
False,0.3062944710254669,False,0.3062944710254669,5912710ac987,D018,0,P4_negative,positive_bias,20260624,5,False,0.0033266812097281218,0.3062944710254669,0.06285423785448074,0.6725867390632629,False
False,0.3105185031890869,False,0.3105185031890869,bf4d3dfe94d7,D018,0,P4_negative,positive_bias,20260624,5,False,0.026463832706212997,0.3105185031890869,0.06285423785448074,0.6725867390632629,False
False,0.30173248052597046,False,0.30173248052597046,520f8444bc50,D018,0,P4_negative,positive_bias,20260624,5,False,0.004318729508668184,0.30173248052597046,0.06285423785448074,0.6725867390632629,False
False,0.3020383417606354,False,0.3020383417606354,815e9a529fdc,D018,0,P4_negative,positive_bias,20260624,5,False,0.034895285964012146,0.3020383417606354,0.06285423785448074,0.6725867390632629,False
False,0.3203832507133484,False,0.3203832507133484,b3571bf40721,D018,0,P4_negative,positive_bias,20260624,5,False,0.00579288462176919,0.3203832507133484,0.06285423785448074,0.6725867390632629,False
False,0.3447074294090271,False,0.3447074294090271,f09d8afa85fb,D018,0,P4_negative,positive_bias,20260624,5,False,0.004086421802639961,0.3447074294090271,0.06285423785448074,0.6725867390632629,False
False,0.31124117970466614,False,0.31124117970466614,9df8a8c3c465,D018,0,P4_negative,positive_bias,20260624,5,False,0.00536736473441124,0.31124117970466614,0.06285423785448074,0.6725867390632629,False
False,0.30846279859542847,False,0.30846279859542847,40246a8b1e97,D018,0,P4_negative,positive_bias,20260624,5,False,0.005680453032255173,0.30846279859542847,0.06285423785448074,0.6725867390632629,False
False,0.30456385016441345,False,0.30456385016441345,367576fce4b7,D018,0,P4_negative,positive_bias,20260624,5,False,0.004953104071319103,0.30456385016441345,0.06285423785448074,0.6725867390632629,False
False,0.30446428060531616,False,0.30446428060531616,3fb62f2b5404,D018,0,P4_negative,positive_bias,20260624,5,False,0.0029775865841656923,0.30446428060531616,0.06285423785448074,0.6725867390632629,False
False,0.3025003969669342,False,0.3025003969669342,d01feade48e4,D018,0,P4_negative,positive_bias,20260624,5,False,0.001548083033412695,0.3025003969669342,0.06285423785448074,0.6725867390632629,False
False,0.30266737937927246,False,0.30266737937927246,a6c69a4008b5,D018,0,P4_negative,positive_bias,20260624,5,False,0.0017268980154767632,0.30266737937927246,0.06285423785448074,0.6725867390632629,False
False,0.3028411865234375,False,0.3028411865234375,dbcf70a3ee85,D018,0,P4_negative,positive_bias,20260624,5,False,0.0015924187609925866,0.3028411865234375,0.06285423785448074,0.6725867390632629,False
False,0.30257755517959595,False,0.30257755517959595,03f626cdc1f1,D018,0,P4_negative,positive_bias,20260624,5,False,0.001460387953557074,0.30257755517959595,0.06285423785448074,0.6725867390632629,False
False,0.3041084408760071,False,0.3041084408760071,5f110561e92f,D018,0,P4_negative,positive_bias,20260624,5,False,0.0045290617272257805,0.3041084408760071,0.06285423785448074,0.6725867390632629,False
False,0.3029458224773407,False,0.3029458224773407,3afee65e0de0,D018,0,P4_negative,positive_bias,20260624,5,False,0.015594441443681717,0.3029458224773407,0.06285423785448074,0.6725867390632629,False
True,0.8908226490020752,True,0.8908226490020752,0f0adb8edd7c,D019,1,P1_vigil_only,positive_bias,20260620,3,True,0.9988788962364197,0.8908226490020752,0.5543232560157776,0.8882565498352051,True
True,0.8907904028892517,True,0.8907904028892517,6182226f1782,D019,1,P1_vigil_only,positive_bias,20260620,3,True,0.9990726709365845,0.8907904028892517,0.5543232560157776,0.8882565498352051,True
True,0.890762209892273,True,0.890762209892273,a2595db42135,D019,1,P1_vigil_only,positive_bias,20260620,3,True,0.7712988257408142,0.890762209892273,0.5543232560157776,0.8882565498352051,True
True,0.8908219933509827,True,0.8908219933509827,d33562a3b8d4,D019,1,P1_vigil_only,positive_bias,20260620,3,True,0.998857855796814,0.8908219933509827,0.5543232560157776,0.8882565498352051,True
True,0.8906964659690857,True,0.8906964659690857,138aa12799bf,D019,1,P2_phrase_plus_vigil,positive_bias,20260620,3,True,0.9974067807197571,0.8906964659690857,0.5543232560157776,0.8882565498352051,True
True,0.8907150030136108,True,0.8907150030136108,cbed768119ca,D019,1,P2_phrase_plus_vigil,positive_bias,20260620,3,True,0.9973894953727722,0.8907150030136108,0.5543232560157776,0.8882565498352051,True
True,0.8907080292701721,True,0.8907080292701721,41b4214916c4,D019,1,P2_phrase_plus_vigil,positive_bias,20260620,3,True,0.9979342222213745,0.8907080292701721,0.5543232560157776,0.8882565498352051,True
True,0.8908300399780273,True,0.8908300399780273,57de25de3d28,D019,1,P2_phrase_plus_vigil,positive_bias,20260620,3,True,0.9984195232391357,0.8908300399780273,0.5543232560157776,0.8882565498352051,True
True,0.8907201290130615,True,0.8907201290130615,1383c7bc9a2a,D019,1,P2_phrase_plus_vigil,positive_bias,20260620,3,True,0.9978982210159302,0.8907201290130615,0.5543232560157776,0.8882565498352051,True
True,0.8907140493392944,True,0.8907140493392944,f6d24bcc4db1,D019,1,P2_phrase_plus_vigil,positive_bias,20260620,3,True,0.9971449971199036,0.8907140493392944,0.5543232560157776,0.8882565498352051,True
True,0.8907225728034973,True,0.8907225728034973,f639f56703de,D019,1,P2_phrase_plus_vigil,positive_bias,20260620,3,True,0.9979853630065918,0.8907225728034973,0.5543232560157776,0.8882565498352051,True
True,0.8906625509262085,True,0.8906625509262085,1f324f62c85f,D019,1,P2_phrase_plus_vigil,positive_bias,20260620,3,True,0.9972180128097534,0.8906625509262085,0.5543232560157776,0.8882565498352051,True
True,0.8907460570335388,True,0.8907460570335388,613db44a9a09,D019,1,P2_phrase_plus_vigil,positive_bias,20260620,3,True,0.999404788017273,0.8907460570335388,0.5543232560157776,0.8882565498352051,True
True,0.8908268213272095,True,0.8908268213272095,12641d7e9a4f,D019,1,P2_phrase_plus_vigil,positive_bias,20260620,3,True,0.9994753003120422,0.8908268213272095,0.5543232560157776,0.8882565498352051,True
True,0.8908056616783142,True,0.8908056616783142,051eda0db83c,D019,1,P2_phrase_plus_vigil,positive_bias,20260620,3,True,0.9993008375167847,0.8908056616783142,0.5543232560157776,0.8882565498352051,True
True,0.8907410502433777,True,0.8907410502433777,f4c801d02cc4,D019,1,P2_phrase_plus_vigil,positive_bias,20260620,3,True,0.9994375109672546,0.8907410502433777,0.5543232560157776,0.8882565498352051,True
True,0.8907631635665894,True,0.8907631635665894,21987ade0e7e,D019,1,P2_phrase_plus_vigil,positive_bias,20260620,3,True,0.9994217157363892,0.8907631635665894,0.5543232560157776,0.8882565498352051,True
True,0.8908358812332153,True,0.8908358812332153,0d91169989ec,D019,1,P2_phrase_plus_vigil,positive_bias,20260620,3,True,0.9994574189186096,0.8908358812332153,0.5543232560157776,0.8882565498352051,True
True,0.8904123902320862,True,0.8904123902320862,8a5c0b2a7c52,D019,1,P2_phrase_plus_vigil,positive_bias,20260620,3,True,0.9978601336479187,0.8904123902320862,0.5543232560157776,0.8882565498352051,True
True,0.8905861973762512,True,0.8905861973762512,88fff3209509,D019,1,P2_phrase_plus_vigil,positive_bias,20260620,3,True,0.999298095703125,0.8905861973762512,0.5543232560157776,0.8882565498352051,True
True,0.8905103802680969,True,0.8905103802680969,b90618f7a4cf,D019,1,P2_phrase_plus_vigil,positive_bias,20260620,3,True,0.9992331266403198,0.8905103802680969,0.5543232560157776,0.8882565498352051,True
True,0.8907367587089539,True,0.8907367587089539,b0f7e40b9a68,D019,1,P3_vigil_plus_phrase,positive_bias,20260620,3,True,0.9992114305496216,0.8907367587089539,0.5543232560157776,0.8882565498352051,True
True,0.8906038403511047,True,0.8906038403511047,0feb8e529b10,D019,1,P3_vigil_plus_phrase,positive_bias,20260620,3,True,0.998572587966919,0.8906038403511047,0.5543232560157776,0.8882565498352051,True
True,0.8906372785568237,True,0.8906372785568237,0160aac68941,D019,1,P3_vigil_plus_phrase,positive_bias,20260620,3,True,0.9992117881774902,0.8906372785568237,0.5543232560157776,0.8882565498352051,True
True,0.89056795835495,True,0.89056795835495,b55fb722c78b,D019,1,P3_vigil_plus_phrase,positive_bias,20260620,3,True,0.9989868998527527,0.89056795835495,0.5543232560157776,0.8882565498352051,True
True,0.8904812932014465,True,0.8904812932014465,200f07735a4f,D019,1,P3_vigil_plus_phrase,positive_bias,20260620,3,True,0.9992251396179199,0.8904812932014465,0.5543232560157776,0.8882565498352051,True
True,0.8906888961791992,True,0.8906888961791992,c66f7cda2277,D019,1,P3_vigil_plus_phrase,positive_bias,20260620,3,True,0.999265730381012,0.8906888961791992,0.5543232560157776,0.8882565498352051,True
True,0.8905559778213501,True,0.8905559778213501,62e3cc80a5b9,D019,1,P3_vigil_plus_phrase,positive_bias,20260620,3,True,0.99935382604599,0.8905559778213501,0.5543232560157776,0.8882565498352051,True
True,0.8904609680175781,True,0.8904609680175781,25a660484d79,D019,1,P3_vigil_plus_phrase,positive_bias,20260620,3,True,0.9992258548736572,0.8904609680175781,0.5543232560157776,0.8882565498352051,True
True,0.8905356526374817,True,0.8905356526374817,ef184c8b4d8d,D019,1,P3_vigil_plus_phrase,positive_bias,20260620,3,True,0.9994033575057983,0.8905356526374817,0.5543232560157776,0.8882565498352051,True
True,0.8903846144676208,True,0.8903846144676208,ead4517dfdc2,D019,1,P3_vigil_plus_phrase,positive_bias,20260620,3,True,0.9985376596450806,0.8903846144676208,0.5543232560157776,0.8882565498352051,True
True,0.8904996514320374,True,0.8904996514320374,1b728a5efa49,D019,1,P3_vigil_plus_phrase,positive_bias,20260620,3,True,0.9989510774612427,0.8904996514320374,0.5543232560157776,0.8882565498352051,True
False,0.10796429216861725,False,0.10796429216861725,bfb5a698f80e,D019,0,P4_negative,positive_bias,20260620,3,False,0.0021268983837217093,0.10796429216861725,0.5543232560157776,0.8882565498352051,False
False,0.10786817967891693,False,0.10786817967891693,0b6b128c595d,D019,0,P4_negative,positive_bias,20260620,3,False,0.003380624810233712,0.10786817967891693,0.5543232560157776,0.8882565498352051,False
False,0.1079481691122055,False,0.1079481691122055,19b582778fcb,D019,0,P4_negative,positive_bias,20260620,3,False,0.015753580257296562,0.1079481691122055,0.5543232560157776,0.8882565498352051,False
False,0.10719902068376541,False,0.10719902068376541,ca149dc01b08,D019,0,P4_negative,positive_bias,20260620,3,False,0.0016610182356089354,0.10719902068376541,0.5543232560157776,0.8882565498352051,False
False,0.10722793638706207,False,0.10722793638706207,ead795d803a4,D019,0,P4_negative,positive_bias,20260620,3,False,0.003934224136173725,0.10722793638706207,0.5543232560157776,0.8882565498352051,False
False,0.10719865560531616,False,0.10719865560531616,783c199c266c,D019,0,P4_negative,positive_bias,20260620,3,False,0.005182858556509018,0.10719865560531616,0.5543232560157776,0.8882565498352051,False
False,0.10593245178461075,False,0.10593245178461075,2f0713c43e02,D019,0,P4_negative,positive_bias,20260620,3,False,0.0005969759658910334,0.10593245178461075,0.5543232560157776,0.8882565498352051,False
False,0.10596560686826706,False,0.10596560686826706,723cae4303cb,D019,0,P4_negative,positive_bias,20260620,3,False,0.0007265612366609275,0.10596560686826706,0.5543232560157776,0.8882565498352051,False
False,0.1059802919626236,False,0.1059802919626236,0a9be218b0a5,D019,0,P4_negative,positive_bias,20260620,3,False,0.0006437837146222591,0.1059802919626236,0.5543232560157776,0.8882565498352051,False
False,0.10598381608724594,False,0.10598381608724594,2074fd3420f0,D019,0,P4_negative,positive_bias,20260620,3,False,0.0007174596539698541,0.10598381608724594,0.5543232560157776,0.8882565498352051,False
False,0.10584273189306259,False,0.10584273189306259,4b04609d08b5,D019,0,P4_negative,positive_bias,20260620,3,False,0.0006771067855879664,0.10584273189306259,0.5543232560157776,0.8882565498352051,False
False,0.10588917136192322,False,0.10588917136192322,6c2e540d74f4,D019,0,P4_negative,positive_bias,20260620,3,False,0.0013182352995499969,0.10588917136192322,0.5543232560157776,0.8882565498352051,False
False,0.10650913417339325,False,0.10650913417339325,061cd8cb25c0,D019,0,P4_negative,positive_bias,20260620,3,False,0.0007024675724096596,0.10650913417339325,0.5543232560157776,0.8882565498352051,False
False,0.10681310296058655,False,0.10681310296058655,14516407098d,D019,0,P4_negative,positive_bias,20260620,3,False,0.0015789361204952002,0.10681310296058655,0.5543232560157776,0.8882565498352051,False
False,0.10658092051744461,False,0.10658092051744461,cb3d04095066,D019,0,P4_negative,positive_bias,20260620,3,False,0.01786057837307453,0.10658092051744461,0.5543232560157776,0.8882565498352051,False
False,0.10834149271249771,False,0.10834149271249771,0916f894e057,D019,0,P4_negative,positive_bias,20260620,3,False,0.0030772911850363016,0.10834149271249771,0.5543232560157776,0.8882565498352051,False
False,0.10867055505514145,False,0.10867055505514145,16a628b027e7,D019,0,P4_negative,positive_bias,20260620,3,False,0.002036522841081023,0.10867055505514145,0.5543232560157776,0.8882565498352051,False
False,0.10849469900131226,False,0.10849469900131226,42ec628c88b9,D019,0,P4_negative,positive_bias,20260620,3,False,0.0021924409084022045,0.10849469900131226,0.5543232560157776,0.8882565498352051,False
False,0.10780299454927444,False,0.10780299454927444,314b86556c41,D019,0,P4_negative,positive_bias,20260620,3,False,0.001389807090163231,0.10780299454927444,0.5543232560157776,0.8882565498352051,False
False,0.1076519638299942,False,0.1076519638299942,bb8c3665b279,D019,0,P4_negative,positive_bias,20260620,3,False,0.0010477778268978,0.1076519638299942,0.5543232560157776,0.8882565498352051,False
False,0.10769180208444595,False,0.10769180208444595,8ab32a0e6f48,D019,0,P4_negative,positive_bias,20260620,3,False,0.002528186421841383,0.10769180208444595,0.5543232560157776,0.8882565498352051,False
False,0.10686039179563522,False,0.10686039179563522,35805ffee729,D019,0,P4_negative,positive_bias,20260620,3,False,0.0010018936591222882,0.10686039179563522,0.5543232560157776,0.8882565498352051,False
False,0.1067725419998169,False,0.1067725419998169,58fbb5366b32,D019,0,P4_negative,positive_bias,20260620,3,False,0.0028998800553381443,0.1067725419998169,0.5543232560157776,0.8882565498352051,False
False,0.10707668960094452,False,0.10707668960094452,70bc1d7b3d40,D019,0,P4_negative,positive_bias,20260620,3,False,0.0008472588378936052,0.10707668960094452,0.5543232560157776,0.8882565498352051,False
False,0.11074404418468475,False,0.11074404418468475,599304c55d67,D019,0,P4_negative,positive_bias,20260620,3,False,0.0007464588270522654,0.11074404418468475,0.5543232560157776,0.8882565498352051,False
False,0.11119607836008072,False,0.11119607836008072,138fca332e7e,D019,0,P4_negative,positive_bias,20260620,3,False,0.0011458669323474169,0.11119607836008072,0.5543232560157776,0.8882565498352051,False
False,0.11259611696004868,False,0.11259611696004868,d91991bf5c2f,D019,0,P4_negative,positive_bias,20260620,3,False,0.001864181482233107,0.11259611696004868,0.5543232560157776,0.8882565498352051,False
False,0.10628727078437805,False,0.10628727078437805,347e1fd60a42,D019,0,P4_negative,positive_bias,20260620,3,False,0.0008881590911187232,0.10628727078437805,0.5543232560157776,0.8882565498352051,False
False,0.10631448030471802,False,0.10631448030471802,19263a22b456,D019,0,P4_negative,positive_bias,20260620,3,False,0.0007946997066028416,0.10631448030471802,0.5543232560157776,0.8882565498352051,False
False,0.1064157634973526,False,0.1064157634973526,6854e053b940,D019,0,P4_negative,positive_bias,20260620,3,False,0.0007742399466224015,0.1064157634973526,0.5543232560157776,0.8882565498352051,False
False,0.10742015391588211,False,0.10742015391588211,f21e5dcec4a3,D019,0,P4_negative,positive_bias,20260620,3,False,0.0005648041260428727,0.10742015391588211,0.5543232560157776,0.8882565498352051,False
False,0.10771409422159195,False,0.10771409422159195,7f12bda36ae9,D019,0,P4_negative,positive_bias,20260620,3,False,0.0006288550212047994,0.10771409422159195,0.5543232560157776,0.8882565498352051,False
False,0.10736288875341415,False,0.10736288875341415,ad21a0c4e16f,D019,0,P4_negative,positive_bias,20260620,3,False,0.0011956460075452924,0.10736288875341415,0.5543232560157776,0.8882565498352051,False
False,0.10603712499141693,False,0.10603712499141693,fe3ded781a24,D019,0,P4_negative,positive_bias,20260620,3,False,0.0005042847478762269,0.10603712499141693,0.5543232560157776,0.8882565498352051,False
False,0.10597464442253113,False,0.10597464442253113,4ce79cb33352,D019,0,P4_negative,positive_bias,20260620,3,False,0.0005119308480061591,0.10597464442253113,0.5543232560157776,0.8882565498352051,False
False,0.10609234869480133,False,0.10609234869480133,580a391d2b0c,D019,0,P4_negative,positive_bias,20260620,3,False,0.0005133699160069227,0.10609234869480133,0.5543232560157776,0.8882565498352051,False
False,0.10614296048879623,False,0.10614296048879623,68f8359604a9,D019,0,P4_negative,positive_bias,20260620,3,False,0.00046457801363430917,0.10614296048879623,0.5543232560157776,0.8882565498352051,False
False,0.1060505211353302,False,0.1060505211353302,f19dff835087,D019,0,P4_negative,positive_bias,20260620,3,False,0.0005177645361982286,0.1060505211353302,0.5543232560157776,0.8882565498352051,False
False,0.1060795933008194,False,0.1060795933008194,ffc5b1754227,D019,0,P4_negative,positive_bias,20260620,3,False,0.0006071990937925875,0.1060795933008194,0.5543232560157776,0.8882565498352051,False
False,0.10730579495429993,False,0.10730579495429993,4cc1dff7e95c,D019,0,P4_negative,positive_bias,20260620,3,False,0.000918603444006294,0.10730579495429993,0.5543232560157776,0.8882565498352051,False
False,0.10672193765640259,False,0.10672193765640259,922825b9839c,D019,0,P4_negative,positive_bias,20260620,3,False,0.0006890984950587153,0.10672193765640259,0.5543232560157776,0.8882565498352051,False
False,0.10705753415822983,False,0.10705753415822983,fc9720963d69,D019,0,P4_negative,positive_bias,20260620,3,False,0.0008385496912524104,0.10705753415822983,0.5543232560157776,0.8882565498352051,False
False,0.10712642967700958,False,0.10712642967700958,724691769038,D019,0,P4_negative,positive_bias,20260620,3,False,0.0005488937022164464,0.10712642967700958,0.5543232560157776,0.8882565498352051,False
False,0.10759984701871872,False,0.10759984701871872,c2ce756392bc,D019,0,P4_negative,positive_bias,20260620,3,False,0.0005770523566752672,0.10759984701871872,0.5543232560157776,0.8882565498352051,False
False,0.10720104724168777,False,0.10720104724168777,fe0203c68d31,D019,0,P4_negative,positive_bias,20260620,3,False,0.0005615603877231479,0.10720104724168777,0.5543232560157776,0.8882565498352051,False
True,0.8907904028892517,True,0.8907904028892517,6182226f1782,D019,1,P1_vigil_only,positive_bias,20260621,3,True,0.9990726709365845,0.8907904028892517,0.5543232560157776,0.8882565498352051,True
True,0.8908398747444153,True,0.8908398747444153,9f96f6c88875,D019,1,P1_vigil_only,positive_bias,20260621,3,True,0.9801884889602661,0.8908398747444153,0.5543232560157776,0.8882565498352051,True
True,0.890762209892273,True,0.890762209892273,a2595db42135,D019,1,P1_vigil_only,positive_bias,20260621,3,True,0.7712988257408142,0.890762209892273,0.5543232560157776,0.8882565498352051,True
True,0.8908219933509827,True,0.8908219933509827,d33562a3b8d4,D019,1,P1_vigil_only,positive_bias,20260621,3,True,0.998857855796814,0.8908219933509827,0.5543232560157776,0.8882565498352051,True
True,0.8906964659690857,True,0.8906964659690857,138aa12799bf,D019,1,P2_phrase_plus_vigil,positive_bias,20260621,3,True,0.9974067807197571,0.8906964659690857,0.5543232560157776,0.8882565498352051,True
True,0.8907150030136108,True,0.8907150030136108,cbed768119ca,D019,1,P2_phrase_plus_vigil,positive_bias,20260621,3,True,0.9973894953727722,0.8907150030136108,0.5543232560157776,0.8882565498352051,True
True,0.8907080292701721,True,0.8907080292701721,41b4214916c4,D019,1,P2_phrase_plus_vigil,positive_bias,20260621,3,True,0.9979342222213745,0.8907080292701721,0.5543232560157776,0.8882565498352051,True
