adapted_decision,fold,label,participant_alias,prompt_group,shots,support_seed,zero_decision
False,2,0,P001,P4_negative,5,20260621,False
False,2,0,P001,P4_negative,5,20260621,False
False,2,0,P001,P4_negative,5,20260621,False
False,2,0,P001,P4_negative,5,20260621,False
False,2,0,P001,P4_negative,5,20260621,False
True,2,1,P008,P1_vigil_only,5,20260621,True
True,2,1,P008,P1_vigil_only,5,20260621,True
True,2,1,P008,P1_vigil_only,5,20260621,True
True,2,1,P008,P2_phrase_plus_vigil,5,20260621,True
True,2,1,P008,P2_phrase_plus_vigil,5,20260621,True
True,2,1,P008,P2_phrase_plus_vigil,5,20260621,True
True,2,1,P008,P3_vigil_plus_phrase,5,20260621,True
True,2,1,P008,P3_vigil_plus_phrase,5,20260621,True
True,2,1,P008,P3_vigil_plus_phrase,5,20260621,True
False,2,0,P008,P4_negative,5,20260621,False
False,2,0,P008,P4_negative,5,20260621,False
False,2,0,P008,P4_negative,5,20260621,False
False,2,0,P008,P4_negative,5,20260621,False
False,2,0,P008,P4_negative,5,20260621,False
False,2,0,P008,P4_negative,5,20260621,False
False,2,0,P008,P4_negative,5,20260621,False
False,2,0,P008,P4_negative,5,20260621,False
False,2,0,P008,P4_negative,5,20260621,False
False,2,0,P008,P4_negative,5,20260621,False
False,2,0,P008,P4_negative,5,20260621,False
False,2,0,P008,P4_negative,5,20260621,False
False,2,0,P008,P4_negative,5,20260621,False
False,2,0,P008,P4_negative,5,20260621,False
False,2,0,P008,P4_negative,5,20260621,False
True,2,1,P008,P3_vigil_plus_phrase,5,20260621,True
True,2,1,P006,P1_vigil_only,5,20260621,True
True,2,1,P006,P1_vigil_only,5,20260621,True
True,2,1,P006,P1_vigil_only,5,20260621,True
False,2,1,P006,P1_vigil_only,5,20260621,False
True,2,1,P006,P1_vigil_only,5,20260621,True
True,2,1,P006,P1_vigil_only,5,20260621,True
True,2,1,P006,P1_vigil_only,5,20260621,True
True,2,1,P006,P2_phrase_plus_vigil,5,20260621,True
True,2,1,P006,P2_phrase_plus_vigil,5,20260621,True
True,2,1,P006,P2_phrase_plus_vigil,5,20260621,True
True,2,1,P006,P2_phrase_plus_vigil,5,20260621,True
True,2,1,P006,P2_phrase_plus_vigil,5,20260621,True
True,2,1,P006,P2_phrase_plus_vigil,5,20260621,True
True,2,1,P006,P2_phrase_plus_vigil,5,20260621,True
True,2,1,P006,P2_phrase_plus_vigil,5,20260621,True
True,2,1,P006,P3_vigil_plus_phrase,5,20260621,True
True,2,1,P006,P3_vigil_plus_phrase,5,20260621,True
True,2,1,P006,P3_vigil_plus_phrase,5,20260621,True
True,2,1,P006,P3_vigil_plus_phrase,5,20260621,True
True,2,1,P006,P3_vigil_plus_phrase,5,20260621,True
True,2,1,P006,P3_vigil_plus_phrase,5,20260621,True
True,2,1,P006,P3_vigil_plus_phrase,5,20260621,True
False,2,0,P006,P4_negative,5,20260621,False
False,2,0,P006,P4_negative,5,20260621,False
False,2,0,P006,P4_negative,5,20260621,False
False,2,0,P006,P4_negative,5,20260621,False
False,2,0,P006,P4_negative,5,20260621,False
False,2,0,P006,P4_negative,5,20260621,False
False,2,0,P006,P4_negative,5,20260621,False
True,2,1,P004,P1_vigil_only,3,20260622,True
True,2,1,P004,P2_phrase_plus_vigil,3,20260622,True
True,2,1,P004,P2_phrase_plus_vigil,3,20260622,True
True,2,1,P004,P2_phrase_plus_vigil,3,20260622,True
True,2,1,P004,P2_phrase_plus_vigil,3,20260622,True
True,2,1,P004,P2_phrase_plus_vigil,3,20260622,True
True,2,1,P004,P2_phrase_plus_vigil,3,20260622,True
True,2,1,P004,P3_vigil_plus_phrase,3,20260622,True
True,2,1,P004,P3_vigil_plus_phrase,3,20260622,True
False,2,1,P004,P3_vigil_plus_phrase,3,20260622,False
False,2,0,P004,P4_negative,3,20260622,False
False,2,0,P004,P4_negative,3,20260622,False
False,2,0,P004,P4_negative,3,20260622,False
False,2,1,P036,P1_vigil_only,3,20260622,False
True,2,1,P036,P1_vigil_only,3,20260622,True
True,2,1,P036,P1_vigil_only,3,20260622,True
True,2,1,P036,P1_vigil_only,3,20260622,True
True,2,1,P036,P1_vigil_only,3,20260622,True
True,2,1,P036,P2_phrase_plus_vigil,3,20260622,True
True,2,1,P036,P2_phrase_plus_vigil,3,20260622,True
True,2,1,P036,P2_phrase_plus_vigil,3,20260622,True
True,2,1,P036,P2_phrase_plus_vigil,3,20260622,True
True,2,1,P036,P2_phrase_plus_vigil,3,20260622,True
True,2,1,P036,P2_phrase_plus_vigil,3,20260622,True
True,2,1,P036,P2_phrase_plus_vigil,3,20260622,True
True,2,1,P036,P2_phrase_plus_vigil,3,20260622,True
True,2,1,P036,P2_phrase_plus_vigil,3,20260622,True
True,2,1,P036,P2_phrase_plus_vigil,3,20260622,True
True,2,1,P036,P2_phrase_plus_vigil,3,20260622,True
True,2,1,P036,P2_phrase_plus_vigil,3,20260622,True
True,2,1,P036,P2_phrase_plus_vigil,3,20260622,True
True,2,1,P036,P2_phrase_plus_vigil,3,20260622,True
True,2,1,P036,P2_phrase_plus_vigil,3,20260622,True
True,2,1,P036,P2_phrase_plus_vigil,3,20260622,True
True,2,1,P036,P2_phrase_plus_vigil,3,20260622,True
True,2,1,P036,P2_phrase_plus_vigil,3,20260622,True
True,2,1,P036,P2_phrase_plus_vigil,3,20260622,True
True,2,1,P036,P2_phrase_plus_vigil,3,20260622,True
True,2,1,P036,P2_phrase_plus_vigil,3,20260622,True
True,2,1,P036,P2_phrase_plus_vigil,3,20260622,True
True,2,1,P036,P2_phrase_plus_vigil,3,20260622,True
True,2,1,P036,P2_phrase_plus_vigil,3,20260622,True
True,2,1,P036,P2_phrase_plus_vigil,3,20260622,True
True,2,1,P036,P2_phrase_plus_vigil,3,20260622,True
True,2,1,P036,P2_phrase_plus_vigil,3,20260622,True
True,2,1,P036,P2_phrase_plus_vigil,3,20260622,True
True,2,1,P036,P2_phrase_plus_vigil,3,20260622,True
True,2,1,P036,P3_vigil_plus_phrase,3,20260622,True
True,2,1,P036,P3_vigil_plus_phrase,3,20260622,True
True,2,1,P036,P3_vigil_plus_phrase,3,20260622,True
True,2,1,P036,P3_vigil_plus_phrase,3,20260622,True
True,2,1,P036,P3_vigil_plus_phrase,3,20260622,True
True,2,1,P036,P3_vigil_plus_phrase,3,20260622,True
True,2,1,P036,P3_vigil_plus_phrase,3,20260622,True
True,2,1,P036,P3_vigil_plus_phrase,3,20260622,True
True,2,1,P036,P3_vigil_plus_phrase,3,20260622,True
True,2,1,P036,P3_vigil_plus_phrase,3,20260622,True
True,2,1,P036,P3_vigil_plus_phrase,3,20260622,True
True,2,1,P036,P3_vigil_plus_phrase,3,20260622,True
True,2,1,P036,P3_vigil_plus_phrase,3,20260622,True
True,2,1,P036,P3_vigil_plus_phrase,3,20260622,True
True,2,1,P036,P3_vigil_plus_phrase,3,20260622,True
True,2,1,P036,P3_vigil_plus_phrase,3,20260622,True
True,2,1,P036,P3_vigil_plus_phrase,3,20260622,True
True,2,1,P036,P3_vigil_plus_phrase,3,20260622,True
False,2,0,P036,P4_negative,3,20260622,False
False,2,0,P036,P4_negative,3,20260622,False
False,2,0,P036,P4_negative,3,20260622,False
False,2,0,P036,P4_negative,3,20260622,False
False,2,0,P036,P4_negative,3,20260622,False
False,2,0,P036,P4_negative,3,20260622,False
False,2,0,P036,P4_negative,3,20260622,False
False,2,0,P036,P4_negative,3,20260622,False
False,2,0,P036,P4_negative,3,20260622,False
False,2,0,P036,P4_negative,3,20260622,False
False,2,0,P036,P4_negative,3,20260622,False
False,2,0,P036,P4_negative,3,20260622,False
False,2,0,P036,P4_negative,3,20260622,False
False,2,0,P036,P4_negative,3,20260622,False
False,2,0,P036,P4_negative,3,20260622,False
False,2,0,P036,P4_negative,3,20260622,False
False,2,0,P036,P4_negative,3,20260622,False
False,2,0,P036,P4_negative,3,20260622,False
False,2,0,P036,P4_negative,3,20260622,False
False,2,0,P036,P4_negative,3,20260622,False
False,2,0,P036,P4_negative,3,20260622,False
False,2,0,P036,P4_negative,3,20260622,False
False,2,0,P036,P4_negative,3,20260622,False
False,2,0,P036,P4_negative,3,20260622,False
False,2,0,P036,P4_negative,3,20260622,False
False,2,0,P036,P4_negative,3,20260622,False
False,2,0,P036,P4_negative,3,20260622,False
False,2,0,P036,P4_negative,3,20260622,False
False,2,0,P036,P4_negative,3,20260622,False
False,2,0,P036,P4_negative,3,20260622,False
False,2,0,P036,P4_negative,3,20260622,False
False,2,0,P036,P4_negative,3,20260622,False
False,2,0,P036,P4_negative,3,20260622,False
False,2,0,P036,P4_negative,3,20260622,False
False,2,0,P036,P4_negative,3,20260622,False
False,2,0,P036,P4_negative,3,20260622,False
False,2,0,P036,P4_negative,3,20260622,False
False,2,0,P036,P4_negative,3,20260622,False
False,2,0,P036,P4_negative,3,20260622,False
False,2,0,P036,P4_negative,3,20260622,False
True,2,1,P026,P1_vigil_only,3,20260622,True
True,2,1,P026,P2_phrase_plus_vigil,3,20260622,True
True,2,1,P026,P2_phrase_plus_vigil,3,20260622,True
True,2,1,P026,P2_phrase_plus_vigil,3,20260622,True
True,2,1,P026,P2_phrase_plus_vigil,3,20260622,True
True,2,1,P026,P2_phrase_plus_vigil,3,20260622,True
True,2,1,P026,P2_phrase_plus_vigil,3,20260622,True
True,2,1,P026,P3_vigil_plus_phrase,3,20260622,True
True,2,1,P026,P3_vigil_plus_phrase,3,20260622,True
False,2,0,P026,P4_negative,3,20260622,False
False,2,0,P026,P4_negative,3,20260622,False
False,2,0,P026,P4_negative,3,20260622,False
False,2,0,P026,P4_negative,3,20260622,False
False,2,0,P026,P4_negative,3,20260622,False
False,2,0,P026,P4_negative,3,20260622,False
False,2,0,P026,P4_negative,3,20260622,False
False,2,0,P026,P4_negative,3,20260622,False
False,2,0,P026,P4_negative,3,20260622,False
False,2,0,P026,P4_negative,3,20260622,False
False,2,0,P026,P4_negative,3,20260622,False
False,2,0,P026,P4_negative,3,20260622,False
False,2,0,P026,P4_negative,3,20260622,False
False,2,0,P026,P4_negative,3,20260622,False
False,2,0,P026,P4_negative,3,20260622,False
True,2,1,P003,P3_vigil_plus_phrase,3,20260622,True
True,2,1,P003,P2_phrase_plus_vigil,3,20260622,True
False,2,0,P003,P4_negative,3,20260622,False
False,2,0,P003,P4_negative,3,20260622,False
False,2,0,P003,P4_negative,3,20260622,False
True,2,1,P001,P1_vigil_only,3,20260622,True
True,2,1,P001,P1_vigil_only,3,20260622,True
True,2,1,P001,P1_vigil_only,3,20260622,True
True,2,1,P001,P2_phrase_plus_vigil,3,20260622,True
True,2,1,P001,P2_phrase_plus_vigil,3,20260622,True
True,2,1,P001,P2_phrase_plus_vigil,3,20260622,True
True,2,1,P001,P2_phrase_plus_vigil,3,20260622,True
True,2,1,P001,P2_phrase_plus_vigil,3,20260622,True
True,2,1,P001,P2_phrase_plus_vigil,3,20260622,True
True,2,1,P001,P2_phrase_plus_vigil,3,20260622,True
True,2,1,P001,P2_phrase_plus_vigil,3,20260622,True
True,2,1,P001,P2_phrase_plus_vigil,3,20260622,True
True,2,1,P001,P2_phrase_plus_vigil,3,20260622,True
True,2,1,P001,P2_phrase_plus_vigil,3,20260622,True
True,2,1,P001,P3_vigil_plus_phrase,3,20260622,True
True,2,1,P001,P3_vigil_plus_phrase,3,20260622,True
True,2,1,P001,P3_vigil_plus_phrase,3,20260622,True
True,2,1,P001,P3_vigil_plus_phrase,3,20260622,True
True,2,1,P001,P3_vigil_plus_phrase,3,20260622,True
False,2,1,P001,P3_vigil_plus_phrase,3,20260622,False
True,2,1,P001,P3_vigil_plus_phrase,3,20260622,True
False,2,0,P001,P4_negative,3,20260622,False
False,2,0,P001,P4_negative,3,20260622,False
False,2,0,P001,P4_negative,3,20260622,False
False,2,0,P001,P4_negative,3,20260622,False
False,2,0,P001,P4_negative,3,20260622,False
False,2,0,P001,P4_negative,3,20260622,False
False,2,0,P001,P4_negative,3,20260622,False
False,2,0,P001,P4_negative,3,20260622,False
False,2,0,P001,P4_negative,3,20260622,False
False,2,0,P001,P4_negative,3,20260622,False
False,2,0,P001,P4_negative,3,20260622,False
False,2,0,P001,P4_negative,3,20260622,False
False,2,0,P001,P4_negative,3,20260622,False
False,2,0,P001,P4_negative,3,20260622,False
False,2,0,P001,P4_negative,3,20260622,False
False,2,0,P001,P4_negative,3,20260622,False
False,2,0,P001,P4_negative,3,20260622,False
False,2,0,P001,P4_negative,3,20260622,False
False,2,0,P001,P4_negative,3,20260622,False
False,2,0,P001,P4_negative,3,20260622,False
False,2,0,P001,P4_negative,3,20260622,False
False,2,0,P001,P4_negative,3,20260622,False
False,2,0,P001,P4_negative,3,20260622,False
False,2,0,P001,P4_negative,3,20260622,False
False,2,0,P001,P4_negative,3,20260622,False
False,2,0,P001,P4_negative,3,20260622,False
False,2,0,P001,P4_negative,3,20260622,False
False,2,0,P001,P4_negative,3,20260622,False
False,2,0,P001,P4_negative,3,20260622,False
False,2,0,P001,P4_negative,3,20260622,False
True,2,1,P008,P1_vigil_only,3,20260622,True
True,2,1,P008,P1_vigil_only,3,20260622,True
True,2,1,P008,P2_phrase_plus_vigil,3,20260622,True
True,2,1,P008,P2_phrase_plus_vigil,3,20260622,True
True,2,1,P008,P2_phrase_plus_vigil,3,20260622,True
True,2,1,P008,P2_phrase_plus_vigil,3,20260622,True
True,2,1,P008,P2_phrase_plus_vigil,3,20260622,True
True,2,1,P008,P2_phrase_plus_vigil,3,20260622,True
True,2,1,P008,P3_vigil_plus_phrase,3,20260622,True
True,2,1,P008,P3_vigil_plus_phrase,3,20260622,True
True,2,1,P008,P3_vigil_plus_phrase,3,20260622,True
False,2,0,P008,P4_negative,3,20260622,False
False,2,0,P008,P4_negative,3,20260622,False
False,2,0,P008,P4_negative,3,20260622,False
False,2,0,P008,P4_negative,3,20260622,False
False,2,0,P008,P4_negative,3,20260622,False
False,2,0,P008,P4_negative,3,20260622,False
False,2,0,P008,P4_negative,3,20260622,False
False,2,0,P008,P4_negative,3,20260622,False
False,2,0,P008,P4_negative,3,20260622,False
False,2,0,P008,P4_negative,3,20260622,False
False,2,0,P008,P4_negative,3,20260622,False
False,2,0,P008,P4_negative,3,20260622,False
False,2,0,P008,P4_negative,3,20260622,False
False,2,0,P008,P4_negative,3,20260622,False
False,2,0,P008,P4_negative,3,20260622,False
True,2,1,P008,P3_vigil_plus_phrase,3,20260622,True
True,2,1,P006,P1_vigil_only,3,20260622,True
True,2,1,P006,P1_vigil_only,3,20260622,True
True,2,1,P006,P1_vigil_only,3,20260622,True
True,2,1,P006,P1_vigil_only,3,20260622,True
True,2,1,P006,P1_vigil_only,3,20260622,True
True,2,1,P006,P2_phrase_plus_vigil,3,20260622,True
True,2,1,P006,P2_phrase_plus_vigil,3,20260622,True
True,2,1,P006,P2_phrase_plus_vigil,3,20260622,True
True,2,1,P006,P2_phrase_plus_vigil,3,20260622,True
True,2,1,P006,P2_phrase_plus_vigil,3,20260622,True
True,2,1,P006,P2_phrase_plus_vigil,3,20260622,True
True,2,1,P006,P2_phrase_plus_vigil,3,20260622,True
True,2,1,P006,P2_phrase_plus_vigil,3,20260622,True
True,2,1,P006,P2_phrase_plus_vigil,3,20260622,True
True,2,1,P006,P2_phrase_plus_vigil,3,20260622,True
True,2,1,P006,P2_phrase_plus_vigil,3,20260622,True
True,2,1,P006,P2_phrase_plus_vigil,3,20260622,True
True,2,1,P006,P3_vigil_plus_phrase,3,20260622,True
True,2,1,P006,P3_vigil_plus_phrase,3,20260622,True
True,2,1,P006,P3_vigil_plus_phrase,3,20260622,True
True,2,1,P006,P3_vigil_plus_phrase,3,20260622,True
True,2,1,P006,P3_vigil_plus_phrase,3,20260622,True
True,2,1,P006,P3_vigil_plus_phrase,3,20260622,True
True,2,1,P006,P3_vigil_plus_phrase,3,20260622,True
False,2,0,P006,P4_negative,3,20260622,False
False,2,0,P006,P4_negative,3,20260622,False
False,2,0,P006,P4_negative,3,20260622,False
False,2,0,P006,P4_negative,3,20260622,False
False,2,0,P006,P4_negative,3,20260622,False
False,2,0,P006,P4_negative,3,20260622,False
False,2,0,P006,P4_negative,3,20260622,False
True,2,1,P004,P1_vigil_only,5,20260622,True
True,2,1,P004,P2_phrase_plus_vigil,5,20260622,True
True,2,1,P004,P2_phrase_plus_vigil,5,20260622,True
True,2,1,P004,P2_phrase_plus_vigil,5,20260622,True
True,2,1,P004,P2_phrase_plus_vigil,5,20260622,True
True,2,1,P004,P3_vigil_plus_phrase,5,20260622,True
True,2,1,P004,P3_vigil_plus_phrase,5,20260622,True
False,2,1,P004,P3_vigil_plus_phrase,5,20260622,False
False,2,0,P004,P4_negative,5,20260622,False
False,2,0,P004,P4_negative,5,20260622,False
False,2,0,P004,P4_negative,5,20260622,False
False,2,1,P036,P1_vigil_only,5,20260622,False
True,2,1,P036,P1_vigil_only,5,20260622,True
True,2,1,P036,P1_vigil_only,5,20260622,True
True,2,1,P036,P1_vigil_only,5,20260622,True
True,2,1,P036,P1_vigil_only,5,20260622,True
True,2,1,P036,P2_phrase_plus_vigil,5,20260622,True
True,2,1,P036,P2_phrase_plus_vigil,5,20260622,True
True,2,1,P036,P2_phrase_plus_vigil,5,20260622,True
True,2,1,P036,P2_phrase_plus_vigil,5,20260622,True
True,2,1,P036,P2_phrase_plus_vigil,5,20260622,True
True,2,1,P036,P2_phrase_plus_vigil,5,20260622,True
True,2,1,P036,P2_phrase_plus_vigil,5,20260622,True
True,2,1,P036,P2_phrase_plus_vigil,5,20260622,True
True,2,1,P036,P2_phrase_plus_vigil,5,20260622,True
True,2,1,P036,P2_phrase_plus_vigil,5,20260622,True
True,2,1,P036,P2_phrase_plus_vigil,5,20260622,True
True,2,1,P036,P2_phrase_plus_vigil,5,20260622,True
True,2,1,P036,P2_phrase_plus_vigil,5,20260622,True
True,2,1,P036,P2_phrase_plus_vigil,5,20260622,True
True,2,1,P036,P2_phrase_plus_vigil,5,20260622,True
True,2,1,P036,P2_phrase_plus_vigil,5,20260622,True
True,2,1,P036,P2_phrase_plus_vigil,5,20260622,True
True,2,1,P036,P2_phrase_plus_vigil,5,20260622,True
True,2,1,P036,P2_phrase_plus_vigil,5,20260622,True
True,2,1,P036,P2_phrase_plus_vigil,5,20260622,True
True,2,1,P036,P2_phrase_plus_vigil,5,20260622,True
True,2,1,P036,P2_phrase_plus_vigil,5,20260622,True
True,2,1,P036,P2_phrase_plus_vigil,5,20260622,True
True,2,1,P036,P2_phrase_plus_vigil,5,20260622,True
True,2,1,P036,P2_phrase_plus_vigil,5,20260622,True
True,2,1,P036,P2_phrase_plus_vigil,5,20260622,True
True,2,1,P036,P2_phrase_plus_vigil,5,20260622,True
True,2,1,P036,P3_vigil_plus_phrase,5,20260622,True
True,2,1,P036,P3_vigil_plus_phrase,5,20260622,True
True,2,1,P036,P3_vigil_plus_phrase,5,20260622,True
True,2,1,P036,P3_vigil_plus_phrase,5,20260622,True
True,2,1,P036,P3_vigil_plus_phrase,5,20260622,True
True,2,1,P036,P3_vigil_plus_phrase,5,20260622,True
True,2,1,P036,P3_vigil_plus_phrase,5,20260622,True
True,2,1,P036,P3_vigil_plus_phrase,5,20260622,True
True,2,1,P036,P3_vigil_plus_phrase,5,20260622,True
True,2,1,P036,P3_vigil_plus_phrase,5,20260622,True
True,2,1,P036,P3_vigil_plus_phrase,5,20260622,True
True,2,1,P036,P3_vigil_plus_phrase,5,20260622,True
True,2,1,P036,P3_vigil_plus_phrase,5,20260622,True
True,2,1,P036,P3_vigil_plus_phrase,5,20260622,True
True,2,1,P036,P3_vigil_plus_phrase,5,20260622,True
True,2,1,P036,P3_vigil_plus_phrase,5,20260622,True
True,2,1,P036,P3_vigil_plus_phrase,5,20260622,True
True,2,1,P036,P3_vigil_plus_phrase,5,20260622,True
False,2,0,P036,P4_negative,5,20260622,False
False,2,0,P036,P4_negative,5,20260622,False
False,2,0,P036,P4_negative,5,20260622,False
False,2,0,P036,P4_negative,5,20260622,False
False,2,0,P036,P4_negative,5,20260622,False
False,2,0,P036,P4_negative,5,20260622,False
False,2,0,P036,P4_negative,5,20260622,False
False,2,0,P036,P4_negative,5,20260622,False
False,2,0,P036,P4_negative,5,20260622,False
False,2,0,P036,P4_negative,5,20260622,False
False,2,0,P036,P4_negative,5,20260622,False
False,2,0,P036,P4_negative,5,20260622,False
False,2,0,P036,P4_negative,5,20260622,False
False,2,0,P036,P4_negative,5,20260622,False
False,2,0,P036,P4_negative,5,20260622,False
False,2,0,P036,P4_negative,5,20260622,False
False,2,0,P036,P4_negative,5,20260622,False
False,2,0,P036,P4_negative,5,20260622,False
False,2,0,P036,P4_negative,5,20260622,False
False,2,0,P036,P4_negative,5,20260622,False
False,2,0,P036,P4_negative,5,20260622,False
False,2,0,P036,P4_negative,5,20260622,False
False,2,0,P036,P4_negative,5,20260622,False
False,2,0,P036,P4_negative,5,20260622,False
False,2,0,P036,P4_negative,5,20260622,False
False,2,0,P036,P4_negative,5,20260622,False
False,2,0,P036,P4_negative,5,20260622,False
False,2,0,P036,P4_negative,5,20260622,False
False,2,0,P036,P4_negative,5,20260622,False
False,2,0,P036,P4_negative,5,20260622,False
False,2,0,P036,P4_negative,5,20260622,False
False,2,0,P036,P4_negative,5,20260622,False
False,2,0,P036,P4_negative,5,20260622,False
False,2,0,P036,P4_negative,5,20260622,False
False,2,0,P036,P4_negative,5,20260622,False
False,2,0,P036,P4_negative,5,20260622,False
False,2,0,P036,P4_negative,5,20260622,False
False,2,0,P036,P4_negative,5,20260622,False
False,2,0,P036,P4_negative,5,20260622,False
False,2,0,P036,P4_negative,5,20260622,False
True,2,1,P026,P1_vigil_only,5,20260622,True
True,2,1,P026,P2_phrase_plus_vigil,5,20260622,True
True,2,1,P026,P2_phrase_plus_vigil,5,20260622,True
True,2,1,P026,P2_phrase_plus_vigil,5,20260622,True
True,2,1,P026,P2_phrase_plus_vigil,5,20260622,True
True,2,1,P026,P3_vigil_plus_phrase,5,20260622,True
True,2,1,P026,P3_vigil_plus_phrase,5,20260622,True
False,2,0,P026,P4_negative,5,20260622,False
False,2,0,P026,P4_negative,5,20260622,False
False,2,0,P026,P4_negative,5,20260622,False
False,2,0,P026,P4_negative,5,20260622,False
False,2,0,P026,P4_negative,5,20260622,False
False,2,0,P026,P4_negative,5,20260622,False
False,2,0,P026,P4_negative,5,20260622,False
False,2,0,P026,P4_negative,5,20260622,False
False,2,0,P026,P4_negative,5,20260622,False
False,2,0,P026,P4_negative,5,20260622,False
False,2,0,P026,P4_negative,5,20260622,False
False,2,0,P026,P4_negative,5,20260622,False
False,2,0,P026,P4_negative,5,20260622,False
False,2,0,P026,P4_negative,5,20260622,False
False,2,0,P026,P4_negative,5,20260622,False
True,2,1,P001,P1_vigil_only,5,20260622,True
True,2,1,P001,P1_vigil_only,5,20260622,True
True,2,1,P001,P1_vigil_only,5,20260622,True
True,2,1,P001,P2_phrase_plus_vigil,5,20260622,True
True,2,1,P001,P2_phrase_plus_vigil,5,20260622,True
True,2,1,P001,P2_phrase_plus_vigil,5,20260622,True
True,2,1,P001,P2_phrase_plus_vigil,5,20260622,True
True,2,1,P001,P2_phrase_plus_vigil,5,20260622,True
True,2,1,P001,P2_phrase_plus_vigil,5,20260622,True
True,2,1,P001,P2_phrase_plus_vigil,5,20260622,True
True,2,1,P001,P2_phrase_plus_vigil,5,20260622,True
True,2,1,P001,P2_phrase_plus_vigil,5,20260622,True
True,2,1,P001,P2_phrase_plus_vigil,5,20260622,True
True,2,1,P001,P2_phrase_plus_vigil,5,20260622,True
True,2,1,P001,P3_vigil_plus_phrase,5,20260622,True
True,2,1,P001,P3_vigil_plus_phrase,5,20260622,True
True,2,1,P001,P3_vigil_plus_phrase,5,20260622,True
True,2,1,P001,P3_vigil_plus_phrase,5,20260622,True
False,2,1,P001,P3_vigil_plus_phrase,5,20260622,False
False,2,0,P001,P4_negative,5,20260622,False
False,2,0,P001,P4_negative,5,20260622,False
False,2,0,P001,P4_negative,5,20260622,False
False,2,0,P001,P4_negative,5,20260622,False
False,2,0,P001,P4_negative,5,20260622,False
False,2,0,P001,P4_negative,5,20260622,False
False,2,0,P001,P4_negative,5,20260622,False
False,2,0,P001,P4_negative,5,20260622,False
False,2,0,P001,P4_negative,5,20260622,False
False,2,0,P001,P4_negative,5,20260622,False
False,2,0,P001,P4_negative,5,20260622,False
False,2,0,P001,P4_negative,5,20260622,False
False,2,0,P001,P4_negative,5,20260622,False
False,2,0,P001,P4_negative,5,20260622,False
False,2,0,P001,P4_negative,5,20260622,False
False,2,0,P001,P4_negative,5,20260622,False
False,2,0,P001,P4_negative,5,20260622,False
False,2,0,P001,P4_negative,5,20260622,False
False,2,0,P001,P4_negative,5,20260622,False
False,2,0,P001,P4_negative,5,20260622,False
False,2,0,P001,P4_negative,5,20260622,False
False,2,0,P001,P4_negative,5,20260622,False
False,2,0,P001,P4_negative,5,20260622,False
False,2,0,P001,P4_negative,5,20260622,False
False,2,0,P001,P4_negative,5,20260622,False
False,2,0,P001,P4_negative,5,20260622,False
False,2,0,P001,P4_negative,5,20260622,False
False,2,0,P001,P4_negative,5,20260622,False
False,2,0,P001,P4_negative,5,20260622,False
False,2,0,P001,P4_negative,5,20260622,False
True,2,1,P008,P1_vigil_only,5,20260622,True
True,2,1,P008,P2_phrase_plus_vigil,5,20260622,True
True,2,1,P008,P2_phrase_plus_vigil,5,20260622,True
True,2,1,P008,P2_phrase_plus_vigil,5,20260622,True
True,2,1,P008,P2_phrase_plus_vigil,5,20260622,True
True,2,1,P008,P2_phrase_plus_vigil,5,20260622,True
True,2,1,P008,P3_vigil_plus_phrase,5,20260622,True
True,2,1,P008,P3_vigil_plus_phrase,5,20260622,True
True,2,1,P008,P3_vigil_plus_phrase,5,20260622,True
False,2,0,P008,P4_negative,5,20260622,False
False,2,0,P008,P4_negative,5,20260622,False
False,2,0,P008,P4_negative,5,20260622,False
False,2,0,P008,P4_negative,5,20260622,False
False,2,0,P008,P4_negative,5,20260622,False
False,2,0,P008,P4_negative,5,20260622,False
False,2,0,P008,P4_negative,5,20260622,False
False,2,0,P008,P4_negative,5,20260622,False
False,2,0,P008,P4_negative,5,20260622,False
False,2,0,P008,P4_negative,5,20260622,False
False,2,0,P008,P4_negative,5,20260622,False
False,2,0,P008,P4_negative,5,20260622,False
False,2,0,P008,P4_negative,5,20260622,False
False,2,0,P008,P4_negative,5,20260622,False
False,2,0,P008,P4_negative,5,20260622,False
True,2,1,P008,P3_vigil_plus_phrase,5,20260622,True
True,2,1,P006,P1_vigil_only,5,20260622,True
True,2,1,P006,P1_vigil_only,5,20260622,True
True,2,1,P006,P1_vigil_only,5,20260622,True
True,2,1,P006,P1_vigil_only,5,20260622,True
True,2,1,P006,P1_vigil_only,5,20260622,True
True,2,1,P006,P2_phrase_plus_vigil,5,20260622,True
True,2,1,P006,P2_phrase_plus_vigil,5,20260622,True
True,2,1,P006,P2_phrase_plus_vigil,5,20260622,True
True,2,1,P006,P2_phrase_plus_vigil,5,20260622,True
True,2,1,P006,P2_phrase_plus_vigil,5,20260622,True
True,2,1,P006,P2_phrase_plus_vigil,5,20260622,True
True,2,1,P006,P2_phrase_plus_vigil,5,20260622,True
True,2,1,P006,P2_phrase_plus_vigil,5,20260622,True
True,2,1,P006,P2_phrase_plus_vigil,5,20260622,True
True,2,1,P006,P2_phrase_plus_vigil,5,20260622,True
True,2,1,P006,P2_phrase_plus_vigil,5,20260622,True
True,2,1,P006,P3_vigil_plus_phrase,5,20260622,True
True,2,1,P006,P3_vigil_plus_phrase,5,20260622,True
True,2,1,P006,P3_vigil_plus_phrase,5,20260622,True
True,2,1,P006,P3_vigil_plus_phrase,5,20260622,True
True,2,1,P006,P3_vigil_plus_phrase,5,20260622,True
